-2.38783
-0.52639
-1.50313
-0.79758
-0.24943
-0.43769
-2.48767
 0.07078
-1.16675
-1.17573
-0.70761
-0.70249
-0.36672
-0.08878
-0.14076
-0.46819
-0.72933
-0.31605
 0.76295
-0.49226
-0.60808
-0.92003
-0.54885
 0.31659
 0.49807
-0.01828
 1.45193
 1.56625
 1.76481
-0.03883
 0.30065
-0.01123
 0.28962
 0.62623
-0.00210
-1.05983
 0.55713
-0.73366
-0.59465
-0.97768
 0.66935
 0.93440
-0.18596
 0.25155
 0.21225
 1.13755
-0.80669
 0.00771
 1.09277
 0.85304
 1.73162
 1.96694
 1.36754
-0.15107
 0.21986
 2.75177
