 1.81735
-0.11325
 1.88506
 1.29397
-0.83189
-0.09916
 2.43831
 0.08738
 1.05787
 1.10934
 0.38889
 0.60591
-0.49550
-0.57360
 0.48429
 0.62484
 0.95996
 0.49741
-1.01624
 0.98768
-0.16010
 1.45683
 1.31604
-1.26065
-0.90798
-0.02259
-2.19368
-1.05392
-0.14113
 0.23833
-1.23483
 0.49292
-0.86730
 0.69408
-1.03301
 0.45658
 0.15884
 1.13094
 0.57922
 0.30083
-1.24735
-1.63070
-0.19593
 0.03447
-0.39339
-2.12072
 0.21494
 0.73209
-1.12422
-0.21477
-1.18095
-0.91364
-0.91364
 0.74390
 0.06550
-1.71364
